Transaction_ID,Customer_ID,Invoice_Number,Transaction_Date,Invoice_Amount,Payment_Date,Discount_Applied,Refund_Issued,Transaction_Type,Anomaly_Tag
T104266,C5077,INV14266,10/12/2024,3402.73,21/12/2024,222.02,190.12,Payment,Normal
T104267,C5883,INV14267,27/04/2024,384.43,21/05/2024,40.15,2.03,Payment,Normal
T104268,C2075,INV14268,06/12/2024,4103.72,08/12/2024,507.8,97.29,Payment,Normal
T104269,C6157,INV14269,23/05/2024,1685.95,29/05/2024,121.72,100.59,Payment,Normal
T104270,C4043,INV14270,09/09/2024,1508.03,26/09/2024,134.02,44.91,Payment,Normal
T104271,C8882,INV14271,23/04/2024,371.9,25/04/2024,0.14,3.76,Payment,Normal
T104272,C3912,INV14272,02/02/2024,3982.03,03/02/2024,574.27,170.02,Payment,Normal
T104273,C8498,INV14273,05/06/2024,2612.15,05/07/2024,57.54,143.94,Payment,Normal
T104274,C5118,INV14274,13/01/2024,808.81,13/01/2024,74.15,75.48,Payment,Normal
T104275,C1737,INV14275,07/07/2024,1058.92,31/07/2024,121.44,2.49,Payment,Normal
T104276,C6559,INV14276,14/09/2024,1939.94,07/10/2024,32.23,68.38,Payment,Normal
T104277,C9853,INV14277,21/02/2024,950.33,23/02/2024,53.21,39.68,Payment,Normal
T104278,C1590,INV14278,31/07/2024,1572.9,26/08/2024,154.92,144.53,Payment,Normal
T104279,C9653,INV14279,09/01/2024,2062.92,22/01/2024,59.52,55.85,Payment,Normal
T104280,C5456,INV14280,10/01/2024,4284.6,30/01/2024,367.39,194.95,Payment,Normal
T104281,C2929,INV14281,19/03/2024,833.22,12/04/2024,56.21,23.2,Payment,Normal
T104282,C9360,INV14282,07/11/2024,4721.5,27/11/2024,626.12,39.61,Payment,Normal
T104283,C8024,INV14283,11/12/2024,2631.6,02/01/2025,88.84,108.1,Payment,Normal
T104284,C8799,INV14284,07/10/2024,4396.56,06/11/2024,347.89,146.94,Payment,Normal
T104285,C7727,INV14285,28/01/2024,1118.65,05/02/2024,134.29,69.86,Payment,Normal
T104286,C1760,INV14286,30/09/2024,2393.52,20/10/2024,78.08,80,Payment,Normal
T104287,C2513,INV14287,14/02/2024,4803.23,23/02/2024,374.72,192.47,Payment,Normal
T104288,C5578,INV14288,21/09/2024,2654.97,13/10/2024,310.23,90.3,Payment,Normal
T104289,C6430,INV14289,20/05/2024,975.66,30/05/2024,85.6,64.9,Payment,Normal
T104290,C8536,INV14290,27/06/2024,3592.32,15/07/2024,475.26,133.34,Payment,Normal
T104291,C5803,INV14291,15/02/2024,469.24,17/02/2024,67.45,20.41,Payment,Normal
T104292,C6915,INV14292,01/10/2024,3153.96,24/10/2024,315.23,172.37,Payment,Normal
T104293,C9464,INV14293,20/10/2024,1105.76,17/11/2024,125.25,88.88,Payment,Normal
T104294,C1194,INV14294,03/05/2024,2809.58,21/05/2024,205.9,32.01,Payment,Normal
T104295,C1684,INV14295,02/06/2024,511.36,03/06/2024,26.05,15.9,Payment,Normal
T104296,C1634,INV14296,25/05/2024,4772.92,28/05/2024,561.03,314.98,Payment,Normal
T104297,C4685,INV14297,13/01/2024,2636.48,25/01/2024,66.19,257.97,Payment,Normal
T104298,C1084,INV14298,26/11/2024,1937.7,03/12/2024,31.08,95.68,Payment,Normal
T104299,C9193,INV14299,13/10/2024,4382.59,06/11/2024,583.29,4.81,Payment,Normal
T104300,C6687,INV14300,18/08/2024,4442.85,25/08/2024,180.92,17.31,Payment,Normal
T104301,C4633,INV14301,10/12/2024,4254.17,30/12/2024,551.26,253.65,Payment,Normal
T104302,C1549,INV14302,24/11/2024,2914.73,21/12/2024,355.5,229.19,Payment,Normal
T104303,C1149,INV14303,25/07/2024,4461.52,14/08/2024,369.91,431.72,Payment,Normal
T104304,C1096,INV14304,07/06/2024,4981.12,08/06/2024,87.08,423.17,Payment,Normal
T104305,C5079,INV14305,11/10/2024,2549.13,20/10/2024,148.19,156.28,Payment,Normal
T104306,C5389,INV14306,29/02/2024,374.23,01/03/2024,28.43,32.59,Payment,Normal
T104307,C5742,INV14307,04/05/2024,1145.96,26/05/2024,73.29,107.66,Payment,Normal
T104308,C7447,INV14308,13/03/2024,2199.96,31/03/2024,118.26,96.92,Payment,Normal
T104309,C8362,INV14309,10/06/2024,2645.32,27/06/2024,250.77,211.81,Payment,Normal
T104310,C6535,INV14310,03/11/2024,2315.3,30/11/2024,283.91,123.57,Payment,Normal
T104311,C9136,INV14311,07/05/2024,1758.55,04/06/2024,173.56,126.22,Payment,Normal
T104312,C2758,INV14312,22/03/2024,2834.44,18/04/2024,24.07,48.15,Payment,Normal
T104313,C5305,INV14313,19/10/2024,1497.96,10/11/2024,63.5,100.88,Payment,Normal
T104314,C2370,INV14314,10/05/2024,189.91,25/05/2024,21.53,5.04,Payment,Normal
T104315,C7903,INV14315,11/07/2024,1619.11,01/08/2024,128.21,34.96,Payment,Normal
T104316,C3553,INV14316,02/01/2024,4433.91,17/01/2024,56.78,197.04,Payment,Normal
T104317,C3400,INV14317,03/01/2024,4262.17,19/01/2024,393.72,124.6,Payment,Normal
T104318,C2640,INV14318,27/11/2024,2161.73,27/11/2024,229.15,210.39,Payment,Normal
T104319,C7756,INV14319,08/05/2024,4476.38,09/05/2024,229.93,446.83,Payment,Normal
T104320,C2381,INV14320,04/10/2024,117.17,02/11/2024,0.49,9.65,Payment,Normal
T104321,C9771,INV14321,29/12/2024,1077.37,14/01/2025,9.82,25.55,Payment,Normal
T104322,C8630,INV14322,27/07/2024,2187.89,23/08/2024,239.76,136.6,Payment,Normal
T104323,C9113,INV14323,09/03/2024,1264.34,08/04/2024,95.45,117.1,Payment,Normal
T104324,C3081,INV14324,19/06/2024,4093.54,21/06/2024,198.45,402.09,Payment,Normal
T104325,C4513,INV14325,19/12/2024,3572.24,14/01/2025,33.46,12.56,Payment,Normal
T104326,C5171,INV14326,19/11/2024,925.2,17/12/2024,101.01,17,Payment,Normal
T104327,C5980,INV14327,13/05/2024,2606.29,29/05/2024,36.46,240.01,Payment,Normal
T104328,C5225,INV14328,15/07/2024,1785.41,15/07/2024,243.21,168.7,Payment,Normal
T104329,C5908,INV14329,09/01/2024,130.03,05/02/2024,9.05,0.32,Payment,Normal
T104330,C7586,INV14330,15/10/2024,4552.59,07/11/2024,354.01,34.12,Payment,Normal
T104331,C5845,INV14331,26/10/2024,640.36,14/11/2024,36.84,60.21,Payment,Normal
T104332,C1204,INV14332,16/02/2024,3495.25,17/03/2024,454.88,128.09,Payment,Normal
T104333,C5505,INV14333,11/02/2024,311.75,03/03/2024,45.56,0.54,Payment,Normal
T104334,C4388,INV14334,05/11/2024,4743.49,07/11/2024,262.32,4.79,Payment,Normal
T104335,C3459,INV14335,22/12/2024,3476.87,24/12/2024,511.38,335.74,Payment,Normal
T104336,C6804,INV14336,04/03/2024,888.59,29/03/2024,24.16,50.25,Payment,Normal
T104337,C3698,INV14337,03/02/2024,3222.79,15/02/2024,357.45,58.35,Payment,Normal
T104338,C2988,INV14338,24/06/2024,4799.13,23/07/2024,459.81,406.51,Payment,Normal
T104339,C6834,INV14339,28/05/2024,2746.32,26/06/2024,170.66,268.37,Payment,Normal
T104340,C8658,INV14340,26/10/2024,2952.39,29/10/2024,383.9,281.45,Payment,Normal
T104341,C6805,INV14341,05/08/2024,3409.24,12/08/2024,280.72,1.2,Payment,Normal
T104342,C3097,INV14342,13/03/2024,296.1,15/03/2024,8.92,5.51,Payment,Normal
T104343,C5944,INV14343,26/07/2024,1348.32,28/07/2024,61.67,48.55,Payment,Normal
T104344,C7024,INV14344,23/11/2024,2160.63,26/11/2024,32.04,9.15,Payment,Normal
T104345,C2412,INV14345,12/03/2024,3402.33,25/03/2024,274.23,151.11,Payment,Normal
T104346,C6245,INV14346,01/07/2024,3208.76,11/07/2024,398.37,137.24,Payment,Normal
T104347,C5612,INV14347,19/08/2024,3241.49,02/09/2024,463.65,272.16,Payment,Normal
T104348,C7710,INV14348,10/01/2024,2187.4,03/02/2024,211.54,38.73,Payment,Normal
T104349,C2070,INV14349,03/12/2024,2846.56,19/12/2024,419.01,147.54,Payment,Normal
T104350,C7209,INV14350,02/08/2024,4645.43,19/08/2024,283.84,464.01,Payment,Normal
T104351,C3155,INV14351,20/11/2024,2938.18,03/12/2024,18.63,172.4,Payment,Normal
T104352,C8085,INV14352,23/06/2024,1445.41,24/06/2024,7.04,118.65,Payment,Normal
T104353,C1887,INV14353,05/03/2024,1451.08,27/03/2024,173.38,41.82,Payment,Normal
T104354,C6686,INV14354,07/06/2024,1052.2,13/06/2024,153.72,38.05,Payment,Normal
T104355,C5384,INV14355,19/07/2024,3046.74,15/08/2024,278.77,170.76,Payment,Normal
T104356,C7450,INV14356,30/01/2024,4582.01,29/02/2024,463.54,184.99,Payment,Normal
T104357,C6353,INV14357,30/10/2024,4325.66,31/10/2024,117.48,235.42,Payment,Normal
T104358,C1069,INV14358,10/06/2024,4757.7,02/07/2024,446.32,388.69,Payment,Normal
T104359,C8807,INV14359,17/04/2024,3302.45,02/05/2024,415.8,311.91,Payment,Normal
T104360,C5736,INV14360,18/10/2024,1437.32,06/11/2024,36.58,69.56,Payment,Normal
T104361,C9549,INV14361,13/02/2024,3539.13,13/02/2024,120.61,1.45,Payment,Normal
T104362,C2018,INV14362,24/12/2024,1780.38,04/01/2025,258.74,123.73,Payment,Normal
T104363,C9364,INV14363,11/01/2024,2066.49,29/01/2024,59.69,73.59,Payment,Normal
T104364,C8738,INV14364,12/07/2024,932.21,03/08/2024,14.86,84.53,Payment,Normal
T104365,C6344,INV14365,26/10/2024,4988.49,28/10/2024,122.8,27.2,Payment,Normal
T104366,C3406,INV14366,16/10/2024,1715.68,19/10/2024,118.81,35.14,Payment,Normal
T104367,C7139,INV14367,20/09/2024,1576.98,14/10/2024,47.52,122.1,Payment,Normal
T104368,C7618,INV14368,20/12/2024,3591.63,21/12/2024,342.08,139.07,Payment,Normal
T104369,C5346,INV14369,18/08/2024,4554.3,24/08/2024,662.33,79.08,Payment,Normal
T104370,C8860,INV14370,09/07/2024,1192.76,24/07/2024,94.04,10.88,Payment,Normal
T104371,C1972,INV14371,18/10/2024,2238.6,25/10/2024,195.36,116.87,Payment,Normal
T104372,C9000,INV14372,06/12/2024,1721.45,17/12/2024,140.07,165.05,Payment,Normal
T104373,C4568,INV14373,11/02/2024,1109.49,25/02/2024,108.98,4.81,Payment,Normal
T104374,C6441,INV14374,08/11/2024,425.44,06/12/2024,35.22,4.46,Payment,Normal
T104375,C4193,INV14375,11/11/2024,209.5,02/12/2024,5.39,11.83,Payment,Normal
T104376,C7971,INV14376,24/08/2024,3546.37,31/08/2024,107.71,236.99,Payment,Normal
T104377,C1705,INV14377,09/10/2024,994.13,20/10/2024,91.48,40.95,Payment,Normal
T104378,C2021,INV14378,17/06/2024,3303.62,24/06/2024,493.09,309.82,Payment,Normal
T104379,C7651,INV14379,31/05/2024,120.98,31/05/2024,16.07,0.8,Payment,Normal
T104380,C9422,INV14380,05/12/2024,4769.93,29/12/2024,201.64,182.23,Payment,Normal
T104381,C8507,INV14381,19/09/2024,549.03,13/10/2024,9.25,39.9,Payment,Normal
T104382,C1792,INV14382,18/06/2024,4727.23,16/07/2024,433.07,338.4,Payment,Normal
T104383,C7190,INV14383,16/08/2024,3833.65,11/09/2024,151.13,17.34,Payment,Normal
T104384,C2921,INV14384,07/06/2024,109.18,12/06/2024,5.74,2.64,Payment,Normal
T104385,C2582,INV14385,23/01/2024,405.36,05/02/2024,10.92,5.05,Payment,Normal
T104386,C1616,INV14386,24/12/2024,4582.9,08/01/2025,96.42,246.4,Payment,Normal
T104387,C3602,INV14387,30/07/2024,3006.22,30/07/2024,245.08,29.78,Payment,Normal
T104388,C8694,INV14388,28/02/2024,1662.11,10/03/2024,12.78,65.76,Payment,Normal
T104389,C7023,INV14389,06/09/2024,1024.13,17/09/2024,86.28,70.95,Payment,Normal
T104390,C1279,INV14390,28/05/2024,2707.39,10/06/2024,176.35,104.87,Payment,Normal
T104391,C1628,INV14391,02/06/2024,4224.29,01/07/2024,139,310.16,Payment,Normal
T104392,C7344,INV14392,17/01/2024,3811.66,26/01/2024,239.68,113.32,Payment,Normal
T104393,C2801,INV14393,13/07/2024,2405.65,23/07/2024,33.64,11.05,Payment,Normal
T104394,C5539,INV14394,04/06/2024,646.86,19/06/2024,18.16,32.61,Payment,Normal
T104395,C5891,INV14395,26/04/2024,4260.77,26/04/2024,150.6,398.45,Payment,Normal
T104396,C4113,INV14396,30/08/2024,4779.05,21/09/2024,687.4,400.28,Payment,Normal
T104397,C3203,INV14397,26/10/2024,1882.74,15/11/2024,20.53,107.09,Payment,Normal
T104398,C4034,INV14398,17/05/2024,2837.54,01/06/2024,361.78,282.62,Payment,Normal
T104399,C2735,INV14399,04/12/2024,2589.97,19/12/2024,134.11,48.15,Payment,Normal
T104400,C6928,INV14400,02/02/2024,123.52,13/02/2024,9.43,6.86,Payment,Normal
T104401,C3421,INV14401,06/04/2024,4142.2,29/04/2024,313.51,379.62,Payment,Normal
T104402,C9323,INV14402,01/10/2024,3177.61,30/10/2024,400.54,47.12,Payment,Normal
T104403,C2834,INV14403,04/08/2024,4291.15,29/08/2024,434.57,73.05,Payment,Normal
T104404,C3288,INV14404,29/10/2024,1029.84,26/11/2024,143.12,3.32,Payment,Normal
T104405,C6389,INV14405,09/12/2024,2366.42,25/12/2024,111.27,157.39,Payment,Normal
T104406,C2838,INV14406,17/11/2024,4214.18,30/11/2024,227.8,179.9,Payment,Normal
T104407,C9157,INV14407,25/06/2024,4911.4,11/07/2024,577.52,440.65,Payment,Normal
T104408,C6123,INV14408,07/01/2024,2249.93,23/01/2024,79,92.67,Payment,Normal
T104409,C9763,INV14409,31/03/2024,3608.85,19/04/2024,59.24,97.61,Payment,Normal
T104410,C4384,INV14410,20/02/2024,328.52,21/03/2024,21.31,27.18,Payment,Normal
T104411,C7105,INV14411,24/09/2024,220.85,24/10/2024,22.37,20.59,Payment,Normal
T104412,C5891,INV14412,24/12/2024,1260.95,06/01/2025,131.2,122.96,Payment,Normal
T104413,C3363,INV14413,10/04/2024,4815.16,05/05/2024,169.68,48.31,Payment,Normal
T104414,C7695,INV14414,15/10/2024,826.58,10/11/2024,87.04,59.99,Payment,Normal
T104415,C4964,INV14415,21/09/2024,3403.76,04/10/2024,171.59,57.79,Payment,Normal
T104416,C7790,INV14416,07/11/2024,2945.73,18/11/2024,213.72,214.69,Payment,Normal
T104417,C7790,INV14417,05/09/2024,2262.66,30/09/2024,114.93,66.4,Payment,Normal
T104418,C8979,INV14418,13/09/2024,1136.2,09/10/2024,45.29,10.77,Payment,Normal
T104419,C3500,INV14419,30/12/2024,1799.6,24/01/2025,9.87,33.55,Payment,Normal
T104420,C8590,INV14420,06/01/2024,3759.18,30/01/2024,183.52,251.2,Payment,Normal
T104421,C5616,INV14421,30/11/2024,3612.73,25/12/2024,314.95,346.35,Payment,Normal
T104422,C9522,INV14422,24/07/2024,205.06,15/08/2024,22.72,19.66,Payment,Normal
T104423,C7559,INV14423,10/05/2024,4325.13,23/05/2024,108.92,141.35,Payment,Normal
T104424,C7490,INV14424,12/12/2024,945.01,16/12/2024,85.24,67.3,Payment,Normal
T104425,C5885,INV14425,30/07/2024,1653.66,13/08/2024,133.82,114.25,Payment,Normal
T104426,C7654,INV14426,22/05/2024,2164.57,31/05/2024,277.29,167.01,Payment,Normal
T104427,C4460,INV14427,18/05/2024,416.86,17/06/2024,38.84,9.81,Payment,Normal
T104428,C7781,INV14428,30/07/2024,2831.84,15/08/2024,406.46,248.94,Payment,Normal
T104429,C8481,INV14429,06/03/2024,2082.13,13/03/2024,91.05,48.81,Payment,Normal
T104430,C4610,INV14430,26/02/2024,2709.32,17/03/2024,46.43,148.82,Payment,Normal
T104431,C9894,INV14431,17/07/2024,106.53,27/07/2024,5.17,2.34,Payment,Normal
T104432,C9538,INV14432,21/03/2024,4858.97,26/03/2024,530.05,169.9,Payment,Normal
T104433,C3148,INV14433,18/06/2024,554.94,04/07/2024,43.02,11.85,Payment,Normal
T104434,C1241,INV14434,14/08/2024,2728.5,27/08/2024,341.89,168.02,Payment,Normal
T104435,C8787,INV14435,21/01/2024,3205.56,28/01/2024,260.15,297.24,Payment,Normal
T104436,C7953,INV14436,22/11/2024,4666.32,16/12/2024,358.88,142.68,Payment,Normal
T104437,C1177,INV14437,15/11/2024,2351.98,21/11/2024,65.82,149.67,Payment,Normal
T104438,C4748,INV14438,25/11/2024,2550.45,28/11/2024,39.52,50.41,Payment,Normal
T104439,C1075,INV14439,20/04/2024,2450.2,13/05/2024,326.22,138.78,Payment,Normal
T104440,C9273,INV14440,16/06/2024,3439.52,13/07/2024,174.91,196.54,Payment,Normal
T104441,C8824,INV14441,11/01/2024,2292.16,19/01/2024,226.62,11.59,Payment,Normal
T104442,C2403,INV14442,19/10/2024,2517.17,13/11/2024,111.76,82.11,Payment,Normal
T104443,C2675,INV14443,16/04/2024,4808.5,17/04/2024,131.77,149.66,Payment,Normal
T104444,C1352,INV14444,14/09/2024,2598.47,09/10/2024,336.38,108.27,Payment,Normal
T104445,C5764,INV14445,30/01/2024,3744.94,19/02/2024,481.06,116.1,Payment,Normal
T104446,C5567,INV14446,21/12/2024,2024.48,05/01/2025,108.28,168.61,Payment,Normal
T104447,C9930,INV14447,25/01/2024,317.3,12/02/2024,14.68,21.56,Payment,Normal
T104448,C3677,INV14448,18/06/2024,2870.67,08/07/2024,187.87,155,Payment,Normal
T104449,C8655,INV14449,19/08/2024,1068.16,03/09/2024,69.01,53.59,Payment,Normal
T104450,C1251,INV14450,10/02/2024,4515.83,14/02/2024,176.68,391.9,Payment,Normal
T104451,C3950,INV14451,13/01/2024,3256.78,16/01/2024,9.94,236,Payment,Normal
T104452,C3754,INV14452,04/01/2024,274.2,05/01/2024,41.02,23.93,Payment,Normal
T104453,C1455,INV14453,15/01/2024,1556.98,09/02/2024,60.12,59.39,Payment,Normal
T104454,C4004,INV14454,21/04/2024,1845.22,08/05/2024,103.06,58.73,Payment,Normal
T104455,C5347,INV14455,10/04/2024,3143.55,23/04/2024,77.46,265.94,Payment,Normal
T104456,C6752,INV14456,17/10/2024,4080.77,30/10/2024,291.66,347.98,Payment,Normal
T104457,C4747,INV14457,07/08/2024,1311.01,22/08/2024,3.45,81.18,Payment,Normal
T104458,C1065,INV14458,12/05/2024,2343.76,09/06/2024,199.39,210.78,Payment,Normal
T104459,C8305,INV14459,04/03/2024,4852.64,26/03/2024,461.82,370.77,Payment,Normal
T104460,C1519,INV14460,31/03/2024,510.66,06/04/2024,12.31,37.44,Payment,Normal
T104461,C2831,INV14461,24/11/2024,2213.69,07/12/2024,148.08,68.32,Payment,Normal
T104462,C3735,INV14462,30/09/2024,3076.05,30/10/2024,85.44,192.84,Payment,Normal
T104463,C7914,INV14463,01/07/2024,951.61,06/07/2024,9.11,31.44,Payment,Normal
T104464,C8712,INV14464,15/12/2024,1232.59,22/12/2024,164.36,6.77,Payment,Normal
T104465,C4418,INV14465,15/08/2024,965.41,29/08/2024,79.46,46.44,Payment,Normal
T104466,C4090,INV14466,28/03/2024,324.67,16/04/2024,0.35,32.08,Payment,Normal
T104467,C3140,INV14467,27/12/2024,3328.29,29/12/2024,182.43,156.57,Payment,Normal
T104468,C6892,INV14468,26/05/2024,1406.1,19/06/2024,72.74,91.26,Payment,Normal
T104469,C6442,INV14469,24/11/2024,4425.78,04/12/2024,122.24,371.93,Payment,Normal
T104470,C1093,INV14470,30/01/2024,695.63,07/02/2024,22.43,2.59,Payment,Normal
T104471,C2505,INV14471,19/08/2024,789.98,01/09/2024,108.7,36.29,Payment,Normal
T104472,C2530,INV14472,21/02/2024,480.56,07/03/2024,69.18,42.24,Payment,Normal
T104473,C7125,INV14473,29/05/2024,3797.94,02/06/2024,531.79,83.6,Payment,Normal
T104474,C8910,INV14474,21/05/2024,4198.21,22/05/2024,434.51,365.14,Payment,Normal
T104475,C1158,INV14475,12/06/2024,4004.87,18/06/2024,208.15,310.14,Payment,Normal
T104476,C8275,INV14476,06/06/2024,1386.04,18/06/2024,68.32,14.96,Payment,Normal
T104477,C5323,INV14477,16/06/2024,4681.88,18/06/2024,204.37,243.75,Payment,Normal
T104478,C7007,INV14478,31/05/2024,2017.53,23/06/2024,290.5,67.6,Payment,Normal
T104479,C4836,INV14479,29/09/2024,3914.87,09/10/2024,502.33,170.53,Payment,Normal
T104480,C3285,INV14480,14/08/2024,1953.04,21/08/2024,219.06,178.29,Payment,Normal
T104481,C1777,INV14481,10/07/2024,3799.17,30/07/2024,129.43,337.48,Payment,Normal
T104482,C4451,INV14482,15/02/2024,1999.15,19/02/2024,172.8,166.22,Payment,Normal
T104483,C7055,INV14483,09/03/2024,1023.13,09/03/2024,120.4,61,Payment,Normal
T104484,C3727,INV14484,21/11/2024,4477.37,24/11/2024,115.5,188.36,Payment,Normal
T104485,C7163,INV14485,28/09/2024,4180.93,06/10/2024,12.06,46.91,Payment,Normal
T104486,C1585,INV14486,03/06/2024,4953.77,14/06/2024,208.35,483.26,Payment,Normal
T104487,C2681,INV14487,06/12/2024,994.4,08/12/2024,53.86,74.87,Payment,Normal
T104488,C3752,INV14488,08/07/2024,3323.11,20/07/2024,289.67,176.09,Payment,Normal
T104489,C5050,INV14489,14/05/2024,4232.86,14/05/2024,149.18,187.29,Payment,Normal
T104490,C6312,INV14490,15/01/2024,861.72,13/02/2024,77.03,21.59,Payment,Normal
T104491,C6153,INV14491,01/11/2024,1735.83,07/11/2024,122.7,4.65,Payment,Normal
T104492,C3539,INV14492,12/10/2024,550.5,07/11/2024,56.64,23.61,Payment,Normal
T104493,C9617,INV14493,29/08/2024,4337.47,31/08/2024,451.97,3.51,Payment,Normal
T104494,C8263,INV14494,10/10/2024,3121.89,20/10/2024,43.89,243.8,Payment,Normal
T104495,C2880,INV14495,10/03/2024,4958.39,17/03/2024,395.08,338.55,Payment,Normal
T104496,C1667,INV14496,28/07/2024,1262.84,05/08/2024,82.89,108.11,Payment,Normal
T104497,C1067,INV14497,10/05/2024,920.37,01/06/2024,36.66,41,Payment,Normal
T104498,C7661,INV14498,21/06/2024,3590.02,11/07/2024,202.41,333.06,Payment,Normal
T104499,C9135,INV14499,05/12/2024,562.84,05/12/2024,31.31,39.9,Payment,Normal
T104500,C6815,INV11493,31/03/2024,2920.41,10/04/2024,70.73,137.77,Payment,Duplicate
T104501,C1942,INV13327,28/03/2024,3056.3,26/04/2024,143.04,278.07,Payment,Duplicate
T104502,C9860,INV12306,11/06/2024,3115.2,18/06/2024,192.49,291.09,Payment,Duplicate
T104503,C4636,INV13525,13/02/2024,4514.72,25/02/2024,661.28,407.15,Payment,Duplicate
T104504,C5757,INV13446,21/03/2024,1817.3,09/04/2024,234.11,23,Payment,Duplicate
T104505,C6662,INV14265,01/05/2024,4766.86,07/05/2024,589.04,229.31,Payment,Duplicate
T104506,C5813,INV12702,09/09/2024,1072.86,01/10/2024,79.63,79.64,Payment,Duplicate
T104507,C5588,INV10255,25/04/2024,2892.46,29/04/2024,330.81,253.6,Payment,Duplicate
T104508,C1261,INV10678,25/11/2024,3081.78,22/12/2024,161.57,35.16,Payment,Duplicate
T104509,C7253,INV10956,11/01/2024,1484.23,01/02/2024,78.6,132.7,Payment,Duplicate
T104510,C5243,INV10376,17/04/2024,1926.17,27/04/2024,75.05,139.34,Payment,Duplicate
T104511,C3654,INV10445,30/04/2024,3286.6,09/05/2024,98.37,223.56,Payment,Duplicate
T104512,C6618,INV13493,06/07/2024,1841.64,21/07/2024,69.48,127.93,Payment,Duplicate
T104513,C8617,INV12205,01/11/2024,3669.62,03/11/2024,109.91,136.24,Payment,Duplicate
T104514,C4452,INV11484,10/04/2024,4179.8,26/04/2024,504.19,362.15,Payment,Duplicate
T104515,C2234,INV12551,17/02/2024,4080.35,20/02/2024,460.51,307.38,Payment,Duplicate
T104516,C6545,INV11812,06/02/2024,1133.75,15/02/2024,143.13,3.44,Payment,Duplicate
T104517,C7368,INV12388,06/03/2024,3584.5,24/03/2024,27.94,308.18,Payment,Duplicate
T104518,C8242,INV11302,31/12/2024,2619.07,21/01/2025,121.19,150.08,Payment,Duplicate
T104519,C2054,INV12223,16/08/2024,738.56,15/09/2024,38.29,59.65,Payment,Duplicate
T104520,C6086,INV10543,17/06/2024,2306.82,10/07/2024,261.65,80.18,Payment,Duplicate
T104521,C7852,INV11406,30/09/2024,3477.62,10/10/2024,131.62,107.03,Payment,Duplicate
T104522,C9307,INV10778,12/06/2024,660.99,12/06/2024,38.06,30.16,Payment,Duplicate
T104523,C6148,INV10281,14/03/2024,4809.24,28/03/2024,107.24,199.4,Payment,Duplicate
T104524,C9113,INV14323,09/03/2024,1264.34,08/04/2024,95.45,117.1,Payment,Duplicate
T104525,C1684,INV14295,02/06/2024,511.36,03/06/2024,26.05,15.9,Payment,Duplicate
T104526,C7309,INV10416,28/11/2024,4612.15,20/12/2024,426.61,367.37,Payment,Duplicate
T104527,C9522,INV14422,24/07/2024,205.06,15/08/2024,22.72,19.66,Payment,Duplicate
T104528,C4391,INV11464,10/08/2024,3263.3,23/08/2024,22.31,308.7,Payment,Duplicate
T104529,C6161,INV12145,31/07/2024,2854.51,07/08/2024,236.65,32.75,Payment,Duplicate
T104530,C7764,INV12698,19/12/2024,2708.29,14/01/2025,367.78,22.49,Payment,Duplicate
T104531,C4369,INV12864,18/06/2024,2074.16,04/07/2024,282.27,153.55,Payment,Duplicate
T104532,C9766,INV10494,29/11/2024,2768,04/12/2024,2.39,89.85,Payment,Duplicate
T104533,C6148,INV10281,14/03/2024,4809.24,28/03/2024,107.24,199.4,Payment,Duplicate
T104534,C6248,INV13278,13/06/2024,682.38,21/06/2024,1.53,60.73,Payment,Duplicate
T104535,C1210,INV10335,30/12/2024,3328.04,02/01/2025,345.59,282.62,Payment,Duplicate
T104536,C2634,INV10621,24/07/2024,2770.63,27/07/2024,409.22,259.72,Payment,Duplicate
T104537,C8464,INV13019,08/12/2024,1218.94,29/12/2024,40.25,24.52,Payment,Duplicate
T104538,C8651,INV13925,28/11/2024,1599.43,23/12/2024,30.57,87.26,Payment,Duplicate
T104539,C3815,INV12092,27/06/2024,1352.76,27/07/2024,73.98,114.13,Payment,Duplicate
T104540,C4452,INV11484,10/04/2024,4179.8,26/04/2024,504.19,362.15,Payment,Duplicate
T104541,C3144,INV10328,09/10/2024,3668.12,14/10/2024,272.63,252.51,Payment,Duplicate
T104542,C1008,INV13751,08/04/2024,4518.53,29/04/2024,222.66,430.37,Payment,Duplicate
T104543,C5223,INV10581,23/02/2024,154.05,13/03/2024,9.62,7.42,Payment,Duplicate
T104544,C9597,INV13316,05/07/2024,2606.04,04/08/2024,172.06,133.54,Payment,Duplicate
T104545,C6824,INV13431,21/04/2024,3418.23,26/04/2024,248.18,334.4,Payment,Duplicate
T104546,C8866,INV10425,17/12/2024,614.16,22/12/2024,22.3,60.6,Payment,Duplicate
T104547,C6852,INV10139,17/11/2024,1710.46,07/12/2024,172.55,128.69,Payment,Duplicate
T104548,C3013,INV11091,23/09/2024,2724.72,24/09/2024,341.73,223.81,Payment,Duplicate
T104549,C7921,INV10094,06/04/2024,1940.36,10/04/2024,27.35,112.21,Payment,Duplicate
T104550,C2471,INV13246,15/06/2024,1627.71,12/07/2024,155.73,1.52,Payment,Duplicate
T104551,C7468,INV12711,20/03/2024,1930.67,12/04/2024,197.35,12.27,Payment,Duplicate
T104552,C4471,INV13331,23/04/2024,4111.82,21/05/2024,76.86,352.65,Payment,Duplicate
T104553,C8807,INV14359,17/04/2024,3302.45,02/05/2024,415.8,311.91,Payment,Duplicate
T104554,C9153,INV12249,10/02/2024,462.97,23/02/2024,68.95,18.88,Payment,Duplicate
